1480 
<<<<<<< HEAD
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
0.0524 0.0066 1.5697 
